year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month,LPCD,rainfall_z,soil_moisture_z,groundwater_z,LPCD_z,WSI_entropy,WSI_entropy_0_100,WSI_equal,WSI_equal_0_100,entropy_weight_LPCD_s,entropy_weight_rainfall_s,entropy_weight_soil_s,entropy_weight_groundwater_s
2018,1,Kerala,11.36005178,29.22026943,6.495,35330888,1.48E+11,139.5,-0.911826896,1.644055519,-0.239695127,0.760441995,0.822974887,85.08409812,0.667035847,68.199407,0.626729372,0.112425164,0.138900277,0.121945187
2018,3,Kerala,152.0032029,29.22026943,7.127380952,35361549.83,1.48E+11,139.5,-0.856585363,1.644055519,-0.131640464,0.760442001,0.818849265,84.62176487,0.658287357,67.08602716,0.626729372,0.112425164,0.138900277,0.121945187
2018,4,Kerala,579.3866367,29.22026943,7.443571429,35376880.75,1.43E+11,135,-0.688718561,1.644055519,-0.077613132,-1.315024694,0.185808211,13.68072519,0.394464674,33.51053622,0.626729372,0.112425164,0.138900277,0.121945187
2018,5,Kerala,1104.415058,29.22026943,6.78,35392211.67,1.48E+11,139.5,-0.482498957,1.644055519,-0.190997299,0.760441995,0.808862616,83.50262226,0.635846208,64.23004618,0.626729372,0.112425164,0.138900277,0.121945187
2018,6,Kerala,3631.392757,29.22026943,6.116428571,35407542.58,1.43E+11,135,0.510042242,1.644055519,-0.304381465,-1.315024688,0.154635586,10.18739975,0.324252739,24.57498846,0.626729372,0.112425164,0.138900277,0.121945187
2018,7,Kerala,8679.978647,29.22026943,5.452857143,35422873.5,1.48E+11,139.5,2.493015614,1.644055519,-0.417765632,0.760441988,0.723860236,73.97692531,0.445932976,40.06066871,0.626729372,0.112425164,0.138900277,0.121945187
2018,10,Kerala,4903.935465,29.2854165,5.454004329,35468866.25,1.48E+11,139.5,1.009868997,1.653521884,-0.417569613,0.760441998,0.76851155,78.98072505,0.545343048,52.71212814,0.626729372,0.112425164,0.138900277,0.121945187
2018,11,Kerala,6785.977873,26.96150449,5.786363636,35484197.17,1.44E+11,135,1.749093814,1.315839779,-0.36077952,-1.315024685,0.128038148,7.206787494,0.260790605,16.49845668,0.626729372,0.112425164,0.138900277,0.121945187
2018,12,Kerala,1997.589658,22.28928587,6.092824675,35499528.08,1.49E+11,139.5,-0.131679641,0.636930845,-0.308414653,0.760441991,0.830545865,85.93253133,0.671034684,68.70832053,0.626729372,0.112425164,0.138900277,0.121945187
2019,1,Kerala,16.37812404,16.87092683,6.399285714,35514859,1.49E+11,139.5,-0.909855907,-0.15039797,-0.256049786,0.760441995,0.876110931,91.03872972,0.762740449,80.3792884,0.626729372,0.112425164,0.138900277,0.121945187
2019,3,Kerala,427.1346099,13.99996416,7.100238095,35545623,1.49E+11,139.5,-0.748519804,-0.567570701,-0.136278352,0.760441995,0.880785733,91.56260618,0.768402506,81.09987222,0.626729372,0.112425164,0.138900277,0.121945187
2019,4,Kerala,4039.248655,18.61756986,7.450714286,35561005,1.44E+11,135,0.670239057,0.103402559,-0.076392635,-1.315024691,0.18996193,14.14620706,0.384483147,32.24023359,0.626729372,0.112425164,0.138900277,0.121945187
2019,5,Kerala,2491.226606,21.57782858,6.61875,35576387,1.49E+11,139.5,0.062210082,0.533550685,-0.218550017,0.760441995,0.825675708,85.38676268,0.659269027,67.2109598,0.626729372,0.112425164,0.138900277,0.121945187
2019,6,Kerala,8100.709531,26.72780448,5.786785714,35591769,1.44E+11,135,2.26549146,1.281881388,-0.3607074,-1.315024691,0.11339103,5.56537455,0.227796372,12.29943336,0.626729372,0.112425164,0.138900277,0.121945187
2019,11,Kerala,5588.128112,28.22718833,4.981428571,35668679,1.44E+11,135,1.278604803,1.499753275,-0.498318431,-1.315024691,0.139999457,8.547218225,0.289141891,20.10659353,0.626729372,0.112425164,0.138900277,0.121945187
2019,12,Kerala,2503.412068,25.2591045,5.646785714,35684061,1.49E+11,139.5,0.066996264,1.0684681,-0.38462914,0.760441995,0.813552635,84.02820397,0.638330933,64.54626562,0.626729372,0.112425164,0.138900277,0.121945187
2020,1,Kerala,326.4053555,16.8428244,6.312142857,35699443,1.49E+11,139.5,-0.788084037,-0.154481467,-0.270939849,0.760441995,0.872879743,90.67663021,0.755445643,79.45091228,0.626729372,0.112425164,0.138900277,0.121945187
2020,3,Kerala,1123.24347,16.0434049,6.129285714,35664369.17,1.49E+11,139.5,-0.475103572,-0.270643206,-0.302184571,0.760442001,0.867526021,90.0766713,0.741968108,77.73568879,0.626729372,0.112425164,0.138900277,0.121945187
2020,4,Kerala,7111.433867,22.99003571,6.037857143,35646832.25,1.44E+11,135,1.876925763,0.738755132,-0.317806932,-1.315024688,0.140178186,8.567247289,0.280755337,19.03927564,0.626729372,0.112425164,0.138900277,0.121945187
2020,8,Kerala,5822.790668,28.01775383,5.672142857,35576684.58,1.49E+11,139.5,1.370775088,1.469320848,-0.380296376,0.760441998,0.762153943,78.26826694,0.529054157,50.63911636,0.626729372,0.112425164,0.138900277,0.121945187
2020,9,Kerala,7090.135661,29.6765074,5.580714286,35559147.67,1.44E+11,135,1.868560296,1.710350369,-0.395918737,-1.315024691,0.113602595,5.589083276,0.233474191,13.02202312,0.626729372,0.112425164,0.138900277,0.121945187
2020,10,Kerala,4774.414493,25.79689088,5.489285714,35541610.75,1.49E+11,139.5,0.958996011,1.146612555,-0.411541097,0.760441991,0.784838291,80.81036308,0.575347813,56.53069555,0.626729372,0.112425164,0.138900277,0.121945187
2020,11,Kerala,2681.971789,23.64911892,5.397857143,35524073.83,1.44E+11,135,0.13713059,0.834524939,-0.427163458,-1.315024685,0.1925505,14.4362923,0.397979867,33.95789865,0.626729372,0.112425164,0.138900277,0.121945187
2020,12,Kerala,1263.442455,21.35818975,5.780428571,35506536.92,1.49E+11,139.5,-0.420036497,0.501635492,-0.361793642,0.760441998,0.844476194,87.49361816,0.700113195,72.40900788,0.626729372,0.112425164,0.138900277,0.121945187
2021,1,Kerala,3435.360197,22.46291222,6.163,35489000,1.49E+11,139.5,0.433044968,0.662160077,-0.296423825,0.760441995,0.812421793,83.90147744,0.631094183,63.6252779,0.626729372,0.112425164,0.138900277,0.121945187
2021,3,Kerala,1940.061943,18.55909016,5.69622449,35513000,1.49E+11,139.5,-0.154275261,0.094905013,-0.376181557,0.760441995,0.848724223,87.96966874,0.704428026,72.95813648,0.626729372,0.112425164,0.138900277,0.121945187
2021,4,Kerala,4724.864297,23.43180163,5.462836735,35525000,1.44E+11,135,0.939533785,0.802947084,-0.416060423,-1.315024691,0.16891797,11.7879391,0.345077915,27.22531223,0.626729372,0.112425164,0.138900277,0.121945187
2021,9,Kerala,9117.517353,27.71686923,4.547380952,35585000,1.44E+11,135,2.664871184,1.425600025,-0.572483962,-1.315024691,0.101866056,4.273841122,0.203127206,9.159902905,0.626729372,0.112425164,0.138900277,0.121945187
2021,12,Kerala,1360.937172,21.94633282,5.432857143,35621000,1.49E+11,139.5,-0.381742719,0.587097156,-0.421183023,0.760441995,0.842147892,87.23269956,0.69576811,71.85602905,0.626729372,0.112425164,0.138900277,0.121945187
2022,1,Kerala,242.7848865,16.12626225,6.282142857,35633000,1.49E+11,139.5,-0.820928316,-0.258603403,-0.276065936,0.760441995,0.877056251,91.14466593,0.763413611,80.46495867,0.626729372,0.112425164,0.138900277,0.121945187
2022,3,Kerala,1706.658675,17.48694916,6.392142857,35656833.33,1.49E+11,139.5,-0.245950925,-0.060885235,-0.257270283,0.760441995,0.853389454,88.49247274,0.713326724,74.09063248,0.626729372,0.112425164,0.138900277,0.121945187
2022,4,Kerala,6788.853547,25.17174906,6.447142857,35668750,1.44E+11,135,1.750223316,1.055774691,-0.247872456,-1.315024691,0.133097552,7.773763934,0.269241121,17.57391467,0.626729372,0.112425164,0.138900277,0.121945187
2022,6,Kerala,6931.056348,27.10881869,5.433956044,35692583.33,1.45E+11,135,1.806077445,1.337245654,-0.420995255,-1.315024691,0.127048013,7.095829102,0.258618717,16.22205055,0.626729372,0.112425164,0.138900277,0.121945187
2022,9,Kerala,5454.460854,25.30833694,4.866809117,35728333.33,1.45E+11,135,1.226103248,1.07562195,-0.517903408,-1.315024691,0.154519968,10.17444312,0.316062069,23.5325999,0.626729372,0.112425164,0.138900277,0.121945187
2022,10,Kerala,5690.711569,24.37688089,5.312849003,35740250,1.50E+11,139.5,1.318897327,0.940274295,-0.441688763,0.760441995,0.780692719,80.34579419,0.56343602,55.0147369,0.626729372,0.112425164,0.138900277,0.121945187
2022,11,Kerala,4938.012477,25.07080157,5.758888889,35752166.67,1.45E+11,135,1.023253697,1.041106252,-0.365474118,-1.315024691,0.158222758,10.58939216,0.324465784,24.60210174,0.626729372,0.112425164,0.138900277,0.121945187
2022,12,Kerala,2299.385083,23.46745226,6.121230159,35764083.33,1.50E+11,139.5,-0.013141043,0.808127391,-0.30356102,0.760441995,0.821804762,84.95296942,0.653752246,66.50886462,0.626729372,0.112425164,0.138900277,0.121945187
2023,1,Kerala,349.194551,17.26506673,6.483571429,35776000,1.50E+11,139.5,-0.779132943,-0.093126443,-0.241647922,0.760441995,0.870137706,90.36934691,0.750229099,78.78702687,0.626729372,0.112425164,0.138900277,0.121945187
2023,3,Kerala,1260.476212,15.4580548,4.363333333,35800000,1.50E+11,139.5,-0.421201572,-0.355699031,-0.6039321,0.760441995,0.875244107,90.94158999,0.756880886,79.633569,0.626729372,0.112425164,0.138900277,0.121945187
2023,4,Kerala,2805.539006,18.61786976,8.865,35812000,1.45E+11,135,0.185665073,0.103446137,0.165265761,-1.315024691,0.199157893,15.17674241,0.405884745,34.9639158,0.626729372,0.112425164,0.138900277,0.121945187
2023,5,Kerala,4714.525349,24.02516615,10.71285714,35824000,1.50E+11,139.5,0.935472874,0.889167465,0.481008322,0.760441995,0.772875731,79.4697921,0.549050532,53.18396248,0.626729372,0.112425164,0.138900277,0.121945187
2023,6,Kerala,6212.245697,25.73886208,15.63,35836000,1.45E+11,135,1.523744449,1.13818053,1.321198423,-1.315024691,0.101927734,4.280753085,0.207138065,9.670346372,0.626729372,0.112425164,0.138900277,0.121945187
2023,8,Kerala,1822.667536,21.17898074,10.50466667,35860000,1.50E+11,139.5,-0.200385199,0.475595059,0.445434904,0.760441995,0.820270335,84.7810156,0.64914164,65.92209422,0.626729372,0.112425164,0.138900277,0.121945187
2023,10,Kerala,7873.799758,26.81191152,8.162142857,35884000,1.50E+11,139.5,2.176366298,1.294102781,0.045168861,0.760441995,0.733250515,75.02923643,0.464271397,42.39451456,0.626729372,0.112425164,0.138900277,0.121945187
2023,11,Kerala,7283.36136,26.75234096,8.068571429,35896000,1.45E+11,135,1.944455096,1.285446726,0.029180351,-1.315024691,0.114165035,5.652112565,0.231097918,12.71960588,0.626729372,0.112425164,0.138900277,0.121945187
2023,12,Kerala,2691.979339,22.7697635,8.796428571,35908000,1.50E+11,139.5,0.141061336,0.706747903,0.15354899,0.760441995,0.80974453,83.601453,0.627469681,63.1640043,0.626729372,0.112425164,0.138900277,0.121945187
2024,1,Kerala,754.7704805,20.90809602,9.462142857,35920000,1.50E+11,139.5,-0.619831649,0.436233446,0.267299306,0.760441995,0.838179163,86.78794836,0.687772666,70.83848592,0.626729372,0.112425164,0.138900277,0.121945187
2024,3,Kerala,147.6604597,14.27891244,11.04571429,36017166.67,1.51E+11,139.5,-0.858291097,-0.527037393,0.53788348,0.760441995,0.867620074,90.08721122,0.742287511,77.77633771,0.626729372,0.112425164,0.138900277,0.121945187
2024,4,Kerala,670.0095081,17.42667619,12.11,36065750,1.46E+11,135,-0.653123892,-0.069643357,0.719737526,-1.315024691,0.217083644,17.18557172,0.445770859,40.04003677,0.626729372,0.112425164,0.138900277,0.121945187
2024,8,Kerala,4037.509053,29.25426592,-7.757142857,36260083.33,1.52E+11,139.5,0.66955578,1.648995468,-2.674952692,0.760441995,0.830179954,85.891526,0.673526067,69.02538722,0.626729372,0.112425164,0.138900277,0.121945187
2024,9,Kerala,2346.098819,25.93154327,-8.015,36308666.67,1.47E+11,135,0.005207083,1.166178572,-2.719012632,-1.315024691,0.238791117,19.61819544,0.49591489,46.4216354,0.626729372,0.112425164,0.138900277,0.121945187
2018,1,Madhya Pradesh,0,31.71281049,9.855777778,82342793,3.45E+11,139.5,-0.916288874,2.006240709,0.334559537,0.760441995,0.799417107,82.44412186,0.62143161,62.39556705,0.626729372,0.112425164,0.138900277,0.121945187
2018,3,Madhya Pradesh,216.9321351,31.71281049,10.67833333,82607773.5,3.46E+11,139.5,-0.831082708,2.006240709,0.475109254,0.760441992,0.793646272,81.7974196,0.609152671,60.83288334,0.626729372,0.112425164,0.138900277,0.121945187
2018,4,Madhya Pradesh,2.96664171,31.71281049,11.08961111,82740263.75,3.35E+11,135,-0.915123642,2.006240709,0.545384112,-1.315024693,0.167868501,11.67033156,0.361545358,29.32104742,0.626729372,0.112425164,0.138900277,0.121945187
2018,5,Madhya Pradesh,113.5199744,31.71281049,11.50088889,82872754,3.47E+11,139.5,-0.871700728,2.006240709,0.61565897,0.760441995,0.791687494,81.57791133,0.605350607,60.34901224,0.626729372,0.112425164,0.138900277,0.121945187
2018,6,Madhya Pradesh,172.3576406,31.71281049,7.450444444,83005244.25,3.36E+11,135,-0.848590588,2.006240709,-0.076438743,-1.31502469,0.179963246,13.02571569,0.38599088,32.43211574,0.626729372,0.112425164,0.138900277,0.121945187
2018,7,Madhya Pradesh,3728.957585,31.71281049,3.4,83137734.5,3.48E+11,139.5,0.548363557,2.006240709,-0.768536455,0.760441998,0.780074574,80.27652239,0.574074105,56.36859673,0.626729372,0.112425164,0.138900277,0.121945187
2018,9,Madhya Pradesh,6929.759453,24.73827417,6.42873064,83402715,3.38E+11,135,1.805568053,0.992787489,-0.251018544,-1.315024691,0.133346381,7.801648732,0.268996149,17.54273821,0.626729372,0.112425164,0.138900277,0.121945187
2018,10,Madhya Pradesh,3489.904301,12.58794808,7.353683502,83535205.25,3.50E+11,139.5,0.454468691,-0.772747387,-0.092972244,0.760441996,0.849396398,88.04499527,0.696212571,71.91259354,0.626729372,0.112425164,0.138900277,0.121945187
2018,11,Madhya Pradesh,59.03038878,7.995249765,8.278636364,83667695.5,3.39E+11,135,-0.893103037,-1.440101414,0.065074057,-1.315024694,0.279553089,24.18614037,0.56500589,55.21452692,0.626729372,0.112425164,0.138900277,0.121945187
2018,12,Madhya Pradesh,43.5315229,7.076898658,1.02,83800185.75,3.51E+11,139.5,-0.89919065,-1.57354482,-1.175206039,0.760441993,0.938539621,98.03473117,0.880185515,95.32597802,0.626729372,0.112425164,0.138900277,0.121945187
2019,1,Madhya Pradesh,182.6757937,6.620263906,9.167111111,83932676,3.51E+11,139.5,-0.844537845,-1.639897326,0.216887358,0.760441995,0.907247547,94.5280198,0.815257339,87.06286983,0.626729372,0.112425164,0.138900277,0.121945187
2019,3,Madhya Pradesh,146.4453165,8.980766702,10.14022222,84170390.83,3.52E+11,139.5,-0.858768378,-1.2968983,0.383162438,0.760441992,0.893808438,93.02198107,0.790307443,83.88761206,0.626729372,0.112425164,0.138900277,0.121945187
2019,4,Madhya Pradesh,345.9951729,7.130018923,10.62677778,84289248.25,3.41E+11,135,-0.780389589,-1.565826042,0.466299978,-1.31502469,0.270734629,23.19790953,0.545408151,52.72041345,0.626729372,0.112425164,0.138900277,0.121945187
2019,5,Madhya Pradesh,138.2570874,5.383646602,11.11333333,84408105.67,3.53E+11,139.5,-0.861984534,-1.819587234,0.549437518,0.760441995,0.90551952,94.33437045,0.810482738,86.45522844,0.626729372,0.112425164,0.138900277,0.121945187
2019,6,Madhya Pradesh,3946.1097,13.26285883,9.104761905,84526963.08,3.42E+11,135,0.633656127,-0.674677717,0.206233776,-1.315024693,0.207561798,16.11851657,0.415025137,36.12717112,0.626729372,0.112425164,0.138900277,0.121945187
2019,10,Madhya Pradesh,2076.758851,26.26689297,5.099037037,85002392.75,3.56E+11,139.5,-0.100583726,1.214907437,-0.478222722,0.760441993,0.816442747,84.35208121,0.64621613,65.54977802,0.626729372,0.112425164,0.138900277,0.121945187
2019,11,Madhya Pradesh,213.8901356,21.97387999,5.264888889,85121250.17,3.45E+11,135,-0.832277538,0.59109997,-0.449883687,-1.315024694,0.2296018,18.58840487,0.477244147,44.04549644,0.626729372,0.112425164,0.138900277,0.121945187
2019,12,Madhya Pradesh,422.2515667,17.94200692,6.168777778,85240107.58,3.57E+11,139.5,-0.750437756,0.00523812,-0.295436579,0.760441996,0.867593287,90.08420935,0.745586485,78.19618297,0.626729372,0.112425164,0.138900277,0.121945187
2020,1,Madhya Pradesh,502.9011039,17.81891389,7.072666667,85358965,3.57E+11,139.5,-0.718760394,-0.012648233,-0.14098947,0.760441995,0.863655369,89.64291103,0.737214984,77.13078081,0.626729372,0.112425164,0.138900277,0.121945187
2020,3,Madhya Pradesh,675.8372994,18.16717085,6.411460317,85218470.83,3.57E+11,139.5,-0.650834864,0.037956153,-0.253969517,0.760441992,0.862671528,89.53265794,0.735213547,76.87606712,0.626729372,0.112425164,0.138900277,0.121945187
2020,4,Madhya Pradesh,362.6305871,19.11500294,6.080857143,85148223.75,3.45E+11,135,-0.773855564,0.175683373,-0.31045954,-1.315024693,0.236896901,19.40592225,0.488832298,45.52026668,0.626729372,0.112425164,0.138900277,0.121945187
2020,5,Madhya Pradesh,715.1544108,19.30444439,5.750253968,85077976.67,3.56E+11,139.5,-0.635391968,0.203210657,-0.366949563,0.760441995,0.859902699,89.2223722,0.730673334,76.29825523,0.626729372,0.112425164,0.138900277,0.121945187
2020,6,Madhya Pradesh,6928.384523,26.92563772,5.419650794,85007729.58,3.44E+11,135,1.805028011,1.310628065,-0.423439587,-1.31502469,0.127918836,7.193416939,0.260213427,16.42500183,0.626729372,0.112425164,0.138900277,0.121945187
2020,7,Madhya Pradesh,5969.693224,30.47671412,5.089047619,84937482.5,3.55E+11,139.5,1.428475178,1.826626497,-0.47992961,0.760441998,0.752148443,77.14701172,0.510870579,48.32497662,0.626729372,0.112425164,0.138900277,0.121945187
2020,8,Madhya Pradesh,4687.049861,32.62243258,4.758444444,84867235.42,3.55E+11,139.5,0.924681107,2.138415724,-0.536419633,0.760441993,0.759515244,77.97256401,0.530919854,50.87655502,0.626729372,0.112425164,0.138900277,0.121945187
2020,9,Madhya Pradesh,2897.328699,30.31687583,5.425925926,84796988.33,3.43E+11,135,0.221718043,1.803400778,-0.422367357,-1.315024691,0.16135744,10.94067676,0.340723523,26.6711489,0.626729372,0.112425164,0.138900277,0.121945187
2020,10,Madhya Pradesh,518.807881,21.28291756,6.093407407,84726741.25,3.55E+11,139.5,-0.712512562,0.49069787,-0.308315082,0.760441996,0.852445686,88.38671041,0.717909167,74.6738189,0.626729372,0.112425164,0.138900277,0.121945187
2020,11,Madhya Pradesh,329.0568367,17.61188417,6.760888889,84656494.17,3.43E+11,135,-0.787042594,-0.042731228,-0.194262806,-1.315024694,0.241089305,19.87573926,0.495887499,46.4181495,0.626729372,0.112425164,0.138900277,0.121945187
2020,12,Madhya Pradesh,288.2110668,18.13399387,7.493555556,84586247.08,3.54E+11,139.5,-0.803085913,0.033135286,-0.069072365,0.760441993,0.863230439,89.59529165,0.737124621,77.11928067,0.626729372,0.112425164,0.138900277,0.121945187
2021,1,Madhya Pradesh,241.8633499,17.86659807,8.226222222,84516000,3.54E+11,139.5,-0.821290276,-0.005719359,0.056118075,0.760441995,0.862084928,89.46692124,0.73458572,76.79616646,0.626729372,0.112425164,0.138900277,0.121945187
2021,3,Madhya Pradesh,477.2120137,17.43159082,7.34247619,84688000,3.54E+11,139.5,-0.728850503,-0.068929224,-0.094887232,0.760441995,0.864571693,89.74559788,0.738732002,77.32384464,0.626729372,0.112425164,0.138900277,0.121945187
2021,4,Madhya Pradesh,170.4692006,18.18996925,6.900603175,84774000,3.43E+11,135,-0.849332326,0.041268935,-0.170389886,-1.315024691,0.239961977,19.74940651,0.494522784,46.24446849,0.626729372,0.112425164,0.138900277,0.121945187
2021,5,Madhya Pradesh,1909.764684,21.28930867,6.458730159,84860000,3.55E+11,139.5,-0.166175357,0.491626546,-0.245892539,0.760441995,0.834449641,86.37000371,0.678148829,69.61370476,0.626729372,0.112425164,0.138900277,0.121945187
2021,6,Madhya Pradesh,5278.688356,26.50344394,6.016857143,84946000,3.44E+11,135,1.157063681,1.249280094,-0.321395193,-1.315024691,0.14704035,9.336248023,0.302370505,21.79013797,0.626729372,0.112425164,0.138900277,0.121945187
2021,7,Madhya Pradesh,8610.892191,28.4350084,5.574984127,85032000,3.56E+11,139.5,2.465879976,1.529951115,-0.396897846,0.760441995,0.727567798,74.39240916,0.452835992,40.93918354,0.626729372,0.112425164,0.138900277,0.121945187
2021,8,Madhya Pradesh,7992.852517,29.10875254,5.133111111,85118000,3.56E+11,139.5,2.2231276,1.627851266,-0.4724005,0.760441995,0.733753747,75.08563065,0.46751578,42.80741213,0.626729372,0.112425164,0.138900277,0.121945187
2021,9,Madhya Pradesh,6594.942011,29.23573053,5.425777778,85204000,3.45E+11,135,1.674059134,1.646302134,-0.422392671,-1.315024691,0.12198152,6.528058149,0.251202989,15.27828508,0.626729372,0.112425164,0.138900277,0.121945187
2021,10,Madhya Pradesh,1868.125256,25.31888706,5.718444444,85290000,3.57E+11,139.5,-0.182530408,1.077154961,-0.372384843,0.760441995,0.820578896,84.81559406,0.654111862,66.55463126,0.626729372,0.112425164,0.138900277,0.121945187
2021,11,Madhya Pradesh,158.760756,22.32623758,6.011111111,85376000,3.46E+11,135,-0.853931145,0.64230021,-0.322377015,-1.315024691,0.225857219,18.16877252,0.470058441,43.13100493,0.626729372,0.112425164,0.138900277,0.121945187
2021,12,Madhya Pradesh,504.3489382,19.33358809,6.487,85462000,3.58E+11,139.5,-0.718191716,0.207445459,-0.241062083,0.760441995,0.859429941,89.16939309,0.730170814,76.23430191,0.626729372,0.112425164,0.138900277,0.121945187
2022,1,Madhya Pradesh,1019.867323,22.95850695,6.962888889,85548000,3.58E+11,139.5,-0.515707446,0.734173763,-0.159747152,0.760441995,0.835944445,86.5375172,0.684838481,70.46506585,0.626729372,0.112425164,0.138900277,0.121945187
2022,3,Madhya Pradesh,164.2509953,18.75840912,7.852074074,85719833.33,3.59E+11,139.5,-0.8517747,0.123867575,-0.007812459,0.760441995,0.860644478,89.30549891,0.732747622,76.56224027,0.626729372,0.112425164,0.138900277,0.121945187
2022,4,Madhya Pradesh,30.1533982,16.73570493,8.296666667,85805750,3.48E+11,135,-0.904445283,-0.170046742,0.068154887,-1.315024691,0.242439285,20.02702333,0.498334672,46.72958986,0.626729372,0.112425164,0.138900277,0.121945187
2022,5,Madhya Pradesh,282.4384938,16.30917998,9.983555556,85891666.67,3.59E+11,139.5,-0.805353253,-0.232024063,0.356392871,0.760441995,0.861450115,89.39578172,0.731533336,76.40770378,0.626729372,0.112425164,0.138900277,0.121945187
2022,6,Madhya Pradesh,3147.674709,22.34941351,8.010962963,85977583.33,3.48E+11,135,0.320048443,0.645667849,0.019336817,-1.315024691,0.182436182,13.30284253,0.37489117,31.01950709,0.626729372,0.112425164,0.138900277,0.121945187
2022,9,Madhya Pradesh,6297.499059,29.10851653,4.413037037,86235333.33,3.49E+11,135,1.557230092,1.627816973,-0.595439249,-1.315024691,0.129992006,7.425744415,0.268103586,17.42914584,0.626729372,0.112425164,0.138900277,0.121945187
2022,10,Madhya Pradesh,2863.358794,25.72533747,4.760296296,86321250,3.61E+11,139.5,0.208375412,1.1362153,-0.536103208,0.760441995,0.810712258,83.70990034,0.632263366,63.77407447,0.626729372,0.112425164,0.138900277,0.121945187
2022,11,Madhya Pradesh,4.310497496,18.66324685,5.107555556,86407166.67,3.50E+11,135,-0.914595805,0.110039773,-0.476767167,-1.315024691,0.246867135,20.52322536,0.50952893,48.15423125,0.626729372,0.112425164,0.138900277,0.121945187
2022,12,Madhya Pradesh,33.72024055,16.72980371,6.242777778,86493083.33,3.62E+11,139.5,-0.903044306,-0.170904234,-0.28279223,0.760441995,0.877115063,91.1512566,0.76461213,80.61748857,0.626729372,0.112425164,0.138900277,0.121945187
2023,1,Madhya Pradesh,122.7033016,16.26600093,7.378,86579000,3.62E+11,139.5,-0.868093719,-0.238298309,-0.088817294,0.760441995,0.873638403,90.76164859,0.756804325,79.6238255,0.626729372,0.112425164,0.138900277,0.121945187
2023,3,Madhya Pradesh,679.4798023,18.65507548,14.011,86750833.33,3.63E+11,139.5,-0.649404169,0.108852411,1.044560584,0.760441995,0.831074765,85.99180193,0.670951728,68.69776309,0.626729372,0.112425164,0.138900277,0.121945187
2023,4,Madhya Pradesh,561.9863467,19.59243283,17.3275,86836750,3.52E+11,135,-0.695553011,0.245057569,1.611249523,-1.315024691,0.188874733,14.02437152,0.390481213,33.00357959,0.626729372,0.112425164,0.138900277,0.121945187
2023,5,Madhya Pradesh,1007.44748,22.44117756,9.364666667,86922666.67,3.64E+11,139.5,-0.520585687,0.659001865,0.250643591,0.760441995,0.828992496,85.75845478,0.670058164,68.58404336,0.626729372,0.112425164,0.138900277,0.121945187
2023,6,Madhya Pradesh,4080.759408,23.32293427,15.42461538,87008583.33,3.52E+11,135,0.686543567,0.787127827,1.286104441,-1.315024691,0.138422698,8.370520497,0.283773583,19.42339376,0.626729372,0.112425164,0.138900277,0.121945187
2023,7,Madhya Pradesh,8758.432776,29.99793092,13.55230769,87094500,3.64E+11,139.5,2.523830669,1.757055654,0.966184025,0.760441995,0.688195433,69.98018889,0.373486882,30.84078986,0.626729372,0.112425164,0.138900277,0.121945187
2023,8,Madhya Pradesh,5488.024235,27.28696915,6.1245,87180416.67,3.65E+11,139.5,1.239286205,1.363132271,-0.303002304,0.760441995,0.767509605,78.86844313,0.539943107,52.02490268,0.626729372,0.112425164,0.138900277,0.121945187
2023,9,Madhya Pradesh,6078.634214,27.69133157,9.991428571,87266333.33,3.53E+11,135,1.4712648,1.421889209,0.35773813,-1.315024691,0.117028906,5.973048985,0.240463029,13.91146015,0.626729372,0.112425164,0.138900277,0.121945187
2023,10,Madhya Pradesh,134.7608168,19.85296495,8.112682927,87352250,3.66E+11,139.5,-0.863357792,0.282914869,0.036717664,0.760441995,0.855302934,88.70690467,0.723029499,75.32545974,0.626729372,0.112425164,0.138900277,0.121945187
2023,11,Madhya Pradesh,530.3030161,17.16835691,9.670731707,87438166.67,3.54E+11,135,-0.707997526,-0.107179115,0.302940794,-1.315024691,0.2293091,18.5556038,0.470846374,43.2312815,0.626729372,0.112425164,0.138900277,0.121945187
2023,12,Madhya Pradesh,402.3674147,21.86427273,9.845348837,87524083.33,3.66E+11,139.5,-0.758247813,0.575173201,0.332777548,0.760441995,0.836796803,86.63303577,0.686690225,70.70072871,0.626729372,0.112425164,0.138900277,0.121945187
2024,1,Madhya Pradesh,157.5104709,20.50650067,11.285,87610000,3.67E+11,139.5,-0.854422229,0.377878584,0.578770128,0.760441995,0.839936383,86.9848693,0.69217909,71.3992711,0.626729372,0.112425164,0.138900277,0.121945187
2024,3,Madhya Pradesh,273.9238187,17.38377821,11.18556818,87782333.33,3.67E+11,139.5,-0.80869763,-0.075876761,0.561780256,0.760441995,0.852294143,88.36972785,0.713930554,74.16747917,0.626729372,0.112425164,0.138900277,0.121945187
2024,4,Madhya Pradesh,146.7564727,14.00515879,10.07,87868500,3.56E+11,135,-0.858646163,-0.566815882,0.371163597,-1.315024691,0.245855798,20.40989105,0.502175086,47.21834148,0.626729372,0.112425164,0.138900277,0.121945187
2018,1,Maharashtra,0,25.99131728,6.4403125,120837347,5.06E+11,139.5,-0.916288874,1.174864191,-0.249039557,0.760441995,0.837134042,86.67082811,0.692630599,71.45673253,0.626729372,0.112425164,0.138900277,0.121945187
